energy	full_index	sector	variable	basis_element	component_index	conventional_bv_ghost_number	antifield_number	local_tangent_degree	compact_degree	tensor_type	primary_weight	polynomial_level	classification	coordinate_brst_rule	tangent_differential	q_gf_image_nnz	canonical_shift_nnz	elimination	equality_certificate
2	116	minimal	trace-free metric fluctuation	h_0_(03)[P0*P3]	116	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	2	retained by p_gf	exact
2	117	minimal	trace-free metric fluctuation	h_0_(03)[P0*P2]	117	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	118	minimal	trace-free metric fluctuation	h_0_(03)[P0*P1]	118	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	119	minimal	trace-free metric fluctuation	h_0_(03)[P0^2]	119	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	120	minimal	trace-free metric fluctuation	h_0_(12)[P3^2]	120	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	121	minimal	trace-free metric fluctuation	h_0_(12)[P2*P3]	121	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	122	minimal	trace-free metric fluctuation	h_0_(12)[P2^2]	122	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	123	minimal	trace-free metric fluctuation	h_0_(12)[P1*P3]	123	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	124	minimal	trace-free metric fluctuation	h_0_(12)[P1*P2]	124	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	2	retained by p_gf	exact
2	125	minimal	trace-free metric fluctuation	h_0_(12)[P1^2]	125	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	126	minimal	trace-free metric fluctuation	h_0_(12)[P0*P3]	126	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	127	minimal	trace-free metric fluctuation	h_0_(12)[P0*P2]	127	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	128	minimal	trace-free metric fluctuation	h_0_(12)[P0*P1]	128	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	129	minimal	trace-free metric fluctuation	h_0_(12)[P0^2]	129	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	130	minimal	trace-free metric fluctuation	h_0_(13)[P3^2]	130	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	131	minimal	trace-free metric fluctuation	h_0_(13)[P2*P3]	131	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	132	minimal	trace-free metric fluctuation	h_0_(13)[P2^2]	132	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	133	minimal	trace-free metric fluctuation	h_0_(13)[P1*P3]	133	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	2	retained by p_gf	exact
2	134	minimal	trace-free metric fluctuation	h_0_(13)[P1*P2]	134	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	135	minimal	trace-free metric fluctuation	h_0_(13)[P1^2]	135	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	136	minimal	trace-free metric fluctuation	h_0_(13)[P0*P3]	136	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	137	minimal	trace-free metric fluctuation	h_0_(13)[P0*P2]	137	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	138	minimal	trace-free metric fluctuation	h_0_(13)[P0*P1]	138	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	139	minimal	trace-free metric fluctuation	h_0_(13)[P0^2]	139	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	140	minimal	trace-free metric fluctuation	h_0_(23)[P3^2]	140	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	141	minimal	trace-free metric fluctuation	h_0_(23)[P2*P3]	141	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	2	retained by p_gf	exact
2	142	minimal	trace-free metric fluctuation	h_0_(23)[P2^2]	142	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	143	minimal	trace-free metric fluctuation	h_0_(23)[P1*P3]	143	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	144	minimal	trace-free metric fluctuation	h_0_(23)[P1*P2]	144	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	145	minimal	trace-free metric fluctuation	h_0_(23)[P1^2]	145	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	146	minimal	trace-free metric fluctuation	h_0_(23)[P0*P3]	146	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	147	minimal	trace-free metric fluctuation	h_0_(23)[P0*P2]	147	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	148	minimal	trace-free metric fluctuation	h_0_(23)[P0*P1]	148	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	149	minimal	trace-free metric fluctuation	h_0_(23)[P0^2]	149	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	150	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P3^2]	150	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	151	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P2*P3]	151	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	152	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P2^2]	152	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	153	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1*P3]	153	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	154	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1*P2]	154	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	155	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P1^2]	155	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	156	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P3]	156	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	2	retained by p_gf	exact
2	157	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P2]	157	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	158	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0*P1]	158	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	159	minimal	trace-free metric fluctuation	h_0_(00)-(33)[P0^2]	159	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	160	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P3^2]	160	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	161	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P2*P3]	161	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	162	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P2^2]	162	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	163	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P1*P3]	163	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	2	retained by p_gf	exact
2	164	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P1*P2]	164	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	165	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P1^2]	165	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	166	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P0*P3]	166	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	167	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P0*P2]	167	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	168	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P0*P1]	168	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	169	minimal	trace-free metric fluctuation	h_0_(11)-(33)[P0^2]	169	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	170	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P3^2]	170	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	171	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P2*P3]	171	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	2	2	retained by p_gf	exact
2	172	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P2^2]	172	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	173	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P1*P3]	173	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	174	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P1*P2]	174	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	175	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P1^2]	175	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	176	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P0*P3]	176	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	177	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P0*P2]	177	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	1	1	retained by p_gf	exact
2	178	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P0*P1]	178	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	179	minimal	trace-free metric fluctuation	h_0_(22)-(33)[P0^2]	179	0	0	0	2	(1,1) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	B_lin h_0	0	0	retained by p_gf	exact
2	180	minimal	metric trace	tau[P3^2]	180	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	181	minimal	metric trace	tau[P2*P3]	181	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	182	minimal	metric trace	tau[P2^2]	182	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	183	minimal	metric trace	tau[P1*P3]	183	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	184	minimal	metric trace	tau[P1*P2]	184	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	185	minimal	metric trace	tau[P1^2]	185	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	186	minimal	metric trace	tau[P0*P3]	186	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	187	minimal	metric trace	tau[P0*P2]	187	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	188	minimal	metric trace	tau[P0*P1]	188	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	189	minimal	metric trace	tau[P0^2]	189	0	0	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	2	proven minimal raw chain	minimal master-action rule	0	1	1	retained by p_gf	exact
2	190	nonminimal	vector_antighost_antifield	vector_antighost_antifield[0]	0	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	191	nonminimal	vector_antighost_antifield	vector_antighost_antifield[1]	1	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	192	nonminimal	vector_antighost_antifield	vector_antighost_antifield[2]	2	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	193	nonminimal	vector_antighost_antifield	vector_antighost_antifield[3]	3	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	194	nonminimal	vector_antighost_antifield	vector_antighost_antifield[4]	4	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	195	nonminimal	vector_antighost_antifield	vector_antighost_antifield[5]	5	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	196	nonminimal	vector_antighost_antifield	vector_antighost_antifield[6]	6	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	197	nonminimal	vector_antighost_antifield	vector_antighost_antifield[7]	7	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	198	nonminimal	vector_antighost_antifield	vector_antighost_antifield[8]	8	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	199	nonminimal	vector_antighost_antifield	vector_antighost_antifield[9]	9	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	200	nonminimal	vector_antighost_antifield	vector_antighost_antifield[10]	10	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	201	nonminimal	vector_antighost_antifield	vector_antighost_antifield[11]	11	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	202	nonminimal	vector_antighost_antifield	vector_antighost_antifield[12]	12	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	203	nonminimal	vector_antighost_antifield	vector_antighost_antifield[13]	13	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	204	nonminimal	vector_antighost_antifield	vector_antighost_antifield[14]	14	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	205	nonminimal	vector_antighost_antifield	vector_antighost_antifield[15]	15	0	1	0	2	covector density	1	1	nonminimal doublet	0	vector_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	206	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[0]	0	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	207	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[1]	1	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	208	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[2]	2	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	209	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[3]	3	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	210	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[4]	4	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	211	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[5]	5	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	212	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[6]	6	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	213	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[7]	7	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	214	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[8]	8	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	215	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[9]	9	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	216	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[10]	10	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	217	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[11]	11	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	218	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[12]	12	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	219	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[13]	13	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	220	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[14]	14	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	221	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[15]	15	-1	1	1	2	covector density	1	1	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	222	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[0]	0	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	223	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[1]	1	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	224	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[2]	2	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	225	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[3]	3	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	226	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[4]	4	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	227	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[5]	5	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	228	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[6]	6	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	229	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[7]	7	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	230	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[8]	8	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	231	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[9]	9	0	1	0	2	scalar density	0	2	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
2	232	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[0]	0	-1	1	1	2	scalar density	0	2	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	233	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[1]	1	-1	1	1	2	scalar density	0	2	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	234	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[2]	2	-1	1	1	2	scalar density	0	2	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
2	235	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[3]	3	-1	1	1	2	scalar density	0	2	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
