energy	raw_row	raw_index	raw_basis_element	bv_variable	field_redefinition	conventional_bv_ghost_number	antifield_number	local_tangent_degree	compact_degree	primary_weight	polynomial_level	so4_content	differential_image	differential_target	image_nnz	equality_certificate
2	M_n	130	h_0_(13)[P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	131	h_0_(13)[P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	132	h_0_(13)[P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	133	h_0_(13)[P1*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	134	h_0_(13)[P1*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	135	h_0_(13)[P1^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	136	h_0_(13)[P0*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	137	h_0_(13)[P0*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	138	h_0_(13)[P0*P1]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	139	h_0_(13)[P0^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	140	h_0_(23)[P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	141	h_0_(23)[P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	142	h_0_(23)[P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	143	h_0_(23)[P1*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	144	h_0_(23)[P1*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	145	h_0_(23)[P1^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	146	h_0_(23)[P0*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	147	h_0_(23)[P0*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	148	h_0_(23)[P0*P1]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	149	h_0_(23)[P0^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	150	h_0_(00)-(33)[P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	151	h_0_(00)-(33)[P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	152	h_0_(00)-(33)[P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	153	h_0_(00)-(33)[P1*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	154	h_0_(00)-(33)[P1*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	155	h_0_(00)-(33)[P1^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	156	h_0_(00)-(33)[P0*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	157	h_0_(00)-(33)[P0*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	158	h_0_(00)-(33)[P0*P1]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	159	h_0_(00)-(33)[P0^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	160	h_0_(11)-(33)[P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	161	h_0_(11)-(33)[P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	162	h_0_(11)-(33)[P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	163	h_0_(11)-(33)[P1*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	164	h_0_(11)-(33)[P1*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	165	h_0_(11)-(33)[P1^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	166	h_0_(11)-(33)[P0*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	167	h_0_(11)-(33)[P0*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	168	h_0_(11)-(33)[P0*P1]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	169	h_0_(11)-(33)[P0^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	170	h_0_(22)-(33)[P3^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	171	h_0_(22)-(33)[P2*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	172	h_0_(22)-(33)[P2^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	173	h_0_(22)-(33)[P1*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	174	h_0_(22)-(33)[P1*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	175	h_0_(22)-(33)[P1^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	176	h_0_(22)-(33)[P0*P3]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	177	h_0_(22)-(33)[P0*P2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	178	h_0_(22)-(33)[P0*P1]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	179	h_0_(22)-(33)[P0^2]	trace-free metric fluctuation	h_0=h-eta tr(h)/4	0	0	0	2	0	2	(1,1) tensor Sym^2(1/2,1/2)	B_lin h_0	E_n:hstar_0	0	exact
2	M_n	180	tau[P3^2]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	181	tau[P2*P3]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	182	tau[P2^2]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	183	tau[P1*P3]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	184	tau[P1*P2]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	185	tau[P1^2]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	186	tau[P0*P3]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	187	tau[P0*P2]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	188	tau[P0*P1]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
2	M_n	189	tau[P0^2]	metric trace	tau=tr(h)/8	0	0	0	2	0	2	(0,0) tensor Sym^2(1/2,1/2)	0	0	0	exact
3	G_n	0	c_mu_0[P3^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	1	exact
3	G_n	1	c_mu_0[P2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	2	c_mu_0[P2^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	3	c_mu_0[P2^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	4	c_mu_0[P2^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	1	exact
3	G_n	5	c_mu_0[P1*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	6	c_mu_0[P1*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	7	c_mu_0[P1*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	8	c_mu_0[P1*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	9	c_mu_0[P1^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	10	c_mu_0[P1^2*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	11	c_mu_0[P1^2*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	12	c_mu_0[P1^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	13	c_mu_0[P1^3*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	14	c_mu_0[P1^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	1	exact
3	G_n	15	c_mu_0[P0*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	16	c_mu_0[P0*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	17	c_mu_0[P0*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	18	c_mu_0[P0*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	19	c_mu_0[P0*P1*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	20	c_mu_0[P0*P1*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	6	exact
3	G_n	21	c_mu_0[P0*P1*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	22	c_mu_0[P0*P1^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	23	c_mu_0[P0*P1^2*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	24	c_mu_0[P0*P1^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	25	c_mu_0[P0^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	26	c_mu_0[P0^2*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	27	c_mu_0[P0^2*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	28	c_mu_0[P0^2*P1*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	29	c_mu_0[P0^2*P1*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	30	c_mu_0[P0^2*P1^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	31	c_mu_0[P0^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	32	c_mu_0[P0^3*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	33	c_mu_0[P0^3*P1]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	34	c_mu_0[P0^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	35	c_mu_1[P3^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	1	exact
3	G_n	36	c_mu_1[P2*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	37	c_mu_1[P2^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	38	c_mu_1[P2^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	39	c_mu_1[P2^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	1	exact
3	G_n	40	c_mu_1[P1*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	41	c_mu_1[P1*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	42	c_mu_1[P1*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	43	c_mu_1[P1*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	44	c_mu_1[P1^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	45	c_mu_1[P1^2*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	46	c_mu_1[P1^2*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	47	c_mu_1[P1^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	48	c_mu_1[P1^3*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	49	c_mu_1[P1^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	50	c_mu_1[P0*P3^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	51	c_mu_1[P0*P2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	52	c_mu_1[P0*P2^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	53	c_mu_1[P0*P2^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	54	c_mu_1[P0*P1*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	55	c_mu_1[P0*P1*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	6	exact
3	G_n	56	c_mu_1[P0*P1*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	57	c_mu_1[P0*P1^2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	58	c_mu_1[P0*P1^2*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	59	c_mu_1[P0*P1^3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	60	c_mu_1[P0^2*P3^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	61	c_mu_1[P0^2*P2*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	3	exact
3	G_n	62	c_mu_1[P0^2*P2^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	63	c_mu_1[P0^2*P1*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	64	c_mu_1[P0^2*P1*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	5	exact
3	G_n	65	c_mu_1[P0^2*P1^2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	66	c_mu_1[P0^3*P3]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	67	c_mu_1[P0^3*P2]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	2	exact
3	G_n	68	c_mu_1[P0^3*P1]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	4	exact
3	G_n	69	c_mu_1[P0^4]	diffeomorphism ghost c_mu	c_raw=c	1	0	-1	3	-1	4	(1/2,1/2) tensor Sym^4(1/2,1/2)	K_0 c	M_n:h_0	1	exact
